Transaction_ID,Date,Product_ID,Category,Quantity,Sale_Price,Payment_Method,Marketing_Channel
4034,01/13/2023,14,Toys,4,15.4,Bank Transfer,Online Media
8611,01/14/2023,6,Electronics,1,74.44,Bank Transfer,Google Ad
5559,01/14/2023,10,Accessories,1,102.6,Paypal,Online Media
6869,01/14/2023,13,Home,3,53.48,Credit Card,Online Media
1191,01/15/2023,9,Toys,5,43.16,Bank Transfer,Meta
1548,01/15/2023,1,Electronics,1,125.86,Paypal,Instagram
1804,01/15/2023,9,Toys,4,118.78,Bank Transfer,Online Media
4371,01/15/2023,4,Toys,2,71.86,Paypal,Online Media
5554,01/15/2023,3,Home,3,99.02,Paypal,Google Ad
8061,01/16/2023,4,Toys,5,88.88,Credit Card,Online Media
9509,01/17/2023,1,Electronics,4,86.6,Credit Card,Google Ad
8237,01/17/2023,5,Accessories,3,104.29,Klarna,Google Ad
6643,01/17/2023,15,Accessories,3,47.87,Paypal,Instagram
7026,01/18/2023,4,Toys,2,46.28,Klarna,Online Media
5703,01/18/2023,6,Electronics,3,26.43,Credit Card,Tik Tok
3563,01/19/2023,2,Apparel,2,51.39,Bank Transfer,Google Ad
5687,01/19/2023,9,Toys,2,61.12,Bank Transfer,Meta
2140,01/20/2023,13,Home,3,33.66,Credit Card,Instagram
7641,01/20/2023,5,Accessories,1,67.93,Paypal,Online Media
1435,01/20/2023,15,Accessories,2,50.77,Bank Transfer,Google Ad
6828,01/21/2023,3,Home,4,28.92,Klarna,Google Ad
2326,01/22/2023,2,Apparel,2,71.8,Paypal,Online Media
3791,01/22/2023,11,Electronics,5,46.53,Klarna,Online Media
5959,01/23/2023,6,Electronics,4,91.6,Bank Transfer,Google Ad
7071,01/24/2023,12,Apparel,1,53.81,Klarna,Meta
9620,01/25/2023,3,Home,2,17.52,Bank Transfer,Meta
8137,01/25/2023,7,Apparel,2,84.22,Klarna,Instagram
2506,01/26/2023,12,Apparel,4,19.06,Paypal,Online Media
1947,01/26/2023,3,Home,4,61.85,Bank Transfer,Instagram
6856,01/26/2023,3,Home,2,83.42,Paypal,Online Media
1157,01/26/2023,13,Home,2,93.61,Paypal,Tik Tok
8528,01/26/2023,1,Electronics,1,59.97,Paypal,Instagram
8895,01/27/2023,3,Home,1,64.28,Bank Transfer,Tik Tok
6891,01/28/2023,6,Electronics,5,32.25,Klarna,Online Media
4004,01/28/2023,5,Accessories,3,34.58,Credit Card,Tik Tok
2304,01/28/2023,8,Home,2,86.86,Bank Transfer,Google Ad
5294,01/28/2023,10,Accessories,4,85.58,Paypal,Google Ad
4055,01/29/2023,15,Accessories,5,62.44,Paypal,Instagram
7373,01/29/2023,7,Apparel,3,116.91,Credit Card,Tik Tok
3471,01/30/2023,8,Home,3,52.67,Credit Card,Google Ad
4177,01/30/2023,5,Accessories,4,13.01,Paypal,Online Media
2544,01/30/2023,14,Toys,3,106.63,Klarna,Meta
7961,01/31/2023,3,Home,3,102.98,Klarna,Instagram
2566,01/31/2023,11,Electronics,4,36.8,Bank Transfer,Meta
4992,02/01/2023,12,Apparel,3,104.63,Credit Card,Instagram
9045,02/01/2023,5,Accessories,2,95.45,Paypal,Online Media
8443,02/01/2023,3,Home,2,46.04,Paypal,Google Ad
7141,02/01/2023,2,Apparel,4,30.27,Klarna,Meta
8120,02/02/2023,3,Home,4,84.27,Bank Transfer,Google Ad
3355,02/02/2023,14,Toys,4,56.33,Paypal,Tik Tok
2672,02/02/2023,6,Electronics,5,97.99,Credit Card,Google Ad
5722,02/03/2023,15,Accessories,3,79.21,Klarna,Tik Tok
6855,02/03/2023,9,Toys,3,80.17,Klarna,Instagram
6723,02/03/2023,3,Home,1,69.53,Klarna,Instagram
8689,02/03/2023,15,Accessories,3,97.1,Paypal,Instagram
2683,02/04/2023,9,Toys,2,93.48,Paypal,Meta
9678,02/04/2023,15,Accessories,2,115.45,Paypal,Tik Tok
8726,02/05/2023,10,Accessories,2,19.21,Bank Transfer,Tik Tok
9130,02/05/2023,1,Electronics,5,17.24,Bank Transfer,Meta
2080,02/05/2023,15,Accessories,1,111.94,Klarna,Tik Tok
2600,02/05/2023,15,Accessories,3,62.59,Bank Transfer,Tik Tok
1332,02/05/2023,6,Electronics,4,44.96,Paypal,Tik Tok
7106,02/06/2023,12,Apparel,3,98.84,Bank Transfer,Online Media
5200,02/06/2023,8,Home,2,56.65,Credit Card,Tik Tok
9512,02/06/2023,5,Accessories,1,13.29,Credit Card,Meta
4281,02/06/2023,5,Accessories,2,45.29,Bank Transfer,Meta
8959,02/07/2023,2,Apparel,1,85.75,Credit Card,Tik Tok
4342,02/07/2023,6,Electronics,5,75.47,Paypal,Meta
1148,02/07/2023,5,Accessories,2,63.7,Bank Transfer,Online Media
8595,02/07/2023,4,Toys,3,106.39,Paypal,Tik Tok
9530,02/07/2023,2,Apparel,1,84.59,Credit Card,Instagram
9076,02/08/2023,3,Home,1,48.71,Paypal,Tik Tok
4330,02/08/2023,5,Accessories,2,21.42,Klarna,Meta
2896,02/08/2023,13,Home,4,14.96,Paypal,Instagram
5055,02/08/2023,15,Accessories,4,69.27,Credit Card,Instagram
6007,02/09/2023,14,Toys,4,15.55,Klarna,Meta
6637,02/09/2023,15,Accessories,3,21.31,Klarna,Instagram
2865,02/09/2023,3,Home,2,75.92,Bank Transfer,Instagram
6408,02/09/2023,10,Accessories,4,105.36,Bank Transfer,Meta
5759,02/10/2023,13,Home,4,50.92,Bank Transfer,Online Media
9046,02/10/2023,5,Accessories,4,47.74,Bank Transfer,Instagram
2099,02/10/2023,5,Accessories,2,61.33,Credit Card,Google Ad
2354,02/10/2023,8,Home,3,104.95,Paypal,Tik Tok
4550,02/11/2023,2,Apparel,2,94.95,Paypal,Google Ad
6083,02/11/2023,6,Electronics,1,37.49,Paypal,Online Media
9737,02/11/2023,7,Apparel,1,54.4,Paypal,Meta
4343,02/11/2023,5,Accessories,4,101.06,Klarna,Google Ad
8983,02/11/2023,3,Home,5,125.23,Credit Card,Google Ad
6104,02/12/2023,4,Toys,4,43.16,Klarna,Tik Tok
9359,02/12/2023,3,Home,1,37.99,Bank Transfer,Google Ad
1343,02/12/2023,15,Accessories,4,95.58,Paypal,Google Ad
2532,02/12/2023,4,Toys,3,129.26,Credit Card,Meta
2438,02/12/2023,15,Accessories,1,88.5,Klarna,Google Ad
3991,02/13/2023,15,Accessories,2,39.06,Credit Card,Google Ad
3493,02/13/2023,10,Accessories,4,45.82,Bank Transfer,Online Media
6083,02/13/2023,8,Home,4,84.22,Credit Card,Google Ad
5507,02/14/2023,4,Toys,5,92.13,Credit Card,Google Ad
6700,02/14/2023,14,Toys,3,36.34,Credit Card,Tik Tok
2361,02/15/2023,12,Apparel,2,38.23,Bank Transfer,Online Media
7256,02/15/2023,11,Electronics,1,16.19,Paypal,Instagram
1305,02/15/2023,1,Electronics,2,86.72,Paypal,Tik Tok
8222,02/15/2023,8,Home,2,80.56,Klarna,Online Media
3670,02/15/2023,7,Apparel,2,40.54,Credit Card,Online Media
7850,02/16/2023,13,Home,3,61.51,Klarna,Instagram
2617,02/16/2023,6,Electronics,3,12.91,Paypal,Online Media
8707,02/16/2023,9,Toys,3,77.17,Credit Card,Online Media
4476,02/17/2023,5,Accessories,3,46.75,Paypal,Meta
5340,02/17/2023,11,Electronics,1,100.28,Klarna,Online Media
3975,02/17/2023,1,Electronics,3,99.68,Credit Card,Instagram
5587,02/18/2023,3,Home,3,65.27,Klarna,Tik Tok
4613,02/19/2023,11,Electronics,5,23.89,Bank Transfer,Instagram
1764,02/19/2023,13,Home,3,84.99,Klarna,Google Ad
7445,02/19/2023,14,Toys,4,119.24,Credit Card,Google Ad
5145,02/19/2023,10,Accessories,4,97.21,Paypal,Online Media
8399,02/20/2023,2,Apparel,5,83.34,Klarna,Online Media
9168,02/20/2023,15,Accessories,1,24.06,Credit Card,Meta
6251,02/20/2023,2,Apparel,4,65.3,Paypal,Instagram
9792,02/20/2023,14,Toys,2,104.56,Bank Transfer,Online Media
1868,02/20/2023,7,Apparel,2,25.11,Credit Card,Google Ad
7451,02/21/2023,1,Electronics,5,74.35,Bank Transfer,Google Ad
7385,02/21/2023,1,Electronics,5,78.76,Credit Card,Meta
6362,02/21/2023,2,Apparel,3,22.35,Paypal,Instagram
7255,02/22/2023,14,Toys,5,102.44,Credit Card,Meta
8518,02/23/2023,2,Apparel,3,50.95,Paypal,Google Ad
9523,02/23/2023,8,Home,4,90.28,Klarna,Meta
4266,02/23/2023,11,Electronics,4,25.34,Credit Card,Online Media
7820,02/23/2023,6,Electronics,1,29.34,Bank Transfer,Instagram
5091,02/24/2023,8,Home,4,23.61,Klarna,Google Ad
1233,02/24/2023,7,Apparel,2,12.73,Klarna,Instagram
2634,02/24/2023,15,Accessories,1,66.23,Credit Card,Online Media
6767,02/25/2023,10,Accessories,2,81.84,Paypal,Google Ad
3779,02/26/2023,10,Accessories,4,45.6,Paypal,Instagram
5177,02/26/2023,13,Home,4,58.75,Klarna,Meta
5885,02/26/2023,10,Accessories,3,99.3,Credit Card,Online Media
2496,02/26/2023,4,Toys,4,65.02,Klarna,Google Ad
2844,02/26/2023,3,Home,4,50.23,Credit Card,Online Media
9590,02/27/2023,7,Apparel,2,79.11,Bank Transfer,Online Media
1551,02/27/2023,13,Home,1,107.09,Bank Transfer,Google Ad
2946,02/27/2023,9,Toys,4,94.91,Paypal,Online Media
9445,02/27/2023,7,Apparel,1,61.09,Bank Transfer,Google Ad
4607,02/28/2023,4,Toys,1,77.87,Credit Card,Instagram
1362,02/28/2023,7,Apparel,3,86.03,Credit Card,Instagram
2824,03/01/2023,10,Accessories,3,63.48,Paypal,Online Media
5775,03/01/2023,7,Apparel,1,69.34,Klarna,Tik Tok
4300,03/01/2023,13,Home,4,43.67,Credit Card,Online Media
5312,03/01/2023,2,Apparel,1,61.27,Klarna,Google Ad
6153,03/01/2023,4,Toys,3,73.68,Bank Transfer,Instagram
3648,03/02/2023,7,Apparel,3,49.93,Paypal,Online Media
4158,03/02/2023,10,Accessories,1,50.56,Bank Transfer,Tik Tok
8707,03/02/2023,4,Toys,4,100.61,Klarna,Meta
8334,03/02/2023,4,Toys,4,42.6,Bank Transfer,Meta
1016,03/02/2023,12,Apparel,5,24.21,Klarna,Google Ad
7259,03/03/2023,10,Accessories,3,26.29,Credit Card,Tik Tok
7953,03/03/2023,13,Home,4,51.3,Credit Card,Tik Tok
8180,03/03/2023,6,Electronics,4,22.4,Bank Transfer,Tik Tok
2374,03/04/2023,11,Electronics,4,61.05,Bank Transfer,Instagram
4411,03/04/2023,10,Accessories,5,99.08,Credit Card,Meta
1111,03/04/2023,2,Apparel,3,78.07,Bank Transfer,Online Media
9352,03/04/2023,3,Home,2,45.36,Bank Transfer,Online Media
5592,03/04/2023,1,Electronics,3,51.68,Klarna,Tik Tok
5768,03/05/2023,14,Toys,2,53.54,Klarna,Instagram
8169,03/05/2023,7,Apparel,2,114.75,Klarna,Online Media
3882,03/06/2023,14,Toys,4,90.2,Credit Card,Meta
2494,03/06/2023,10,Accessories,5,61.22,Klarna,Google Ad
5800,03/06/2023,2,Apparel,2,85.89,Bank Transfer,Instagram
3551,03/06/2023,8,Home,1,30.81,Paypal,Tik Tok
7834,03/07/2023,2,Apparel,2,100.72,Paypal,Tik Tok
5150,03/07/2023,8,Home,2,55.75,Klarna,Google Ad
8179,03/07/2023,10,Accessories,1,40.85,Credit Card,Online Media
6315,03/07/2023,3,Home,2,105.37,Bank Transfer,Meta
7387,03/07/2023,13,Home,1,66.91,Paypal,Online Media
3670,03/08/2023,8,Home,5,52.0,Klarna,Online Media
9490,03/08/2023,10,Accessories,5,45.02,Credit Card,Tik Tok
4854,03/08/2023,7,Apparel,5,91.03,Klarna,Meta
1038,03/08/2023,8,Home,4,88.36,Klarna,Google Ad
3099,03/09/2023,13,Home,3,21.79,Paypal,Google Ad
8662,03/10/2023,3,Home,4,44.18,Credit Card,Tik Tok
6543,03/10/2023,11,Electronics,5,106.18,Paypal,Meta
6235,03/10/2023,5,Accessories,4,37.31,Paypal,Meta
1325,03/10/2023,14,Toys,5,49.12,Bank Transfer,Meta
3426,03/10/2023,11,Electronics,2,80.63,Bank Transfer,Instagram
6362,03/11/2023,5,Accessories,3,23.63,Klarna,Tik Tok
7229,03/12/2023,5,Accessories,2,96.31,Klarna,Meta
3584,03/12/2023,15,Accessories,4,107.2,Paypal,Online Media
5383,03/13/2023,7,Apparel,1,44.95,Bank Transfer,Google Ad
3025,03/13/2023,8,Home,3,80.22,Paypal,Online Media
2528,03/14/2023,12,Apparel,4,58.69,Credit Card,Meta
8351,03/14/2023,8,Home,3,98.77,Paypal,Google Ad
1472,03/14/2023,4,Toys,4,39.34,Credit Card,Google Ad
3285,03/14/2023,3,Home,5,18.33,Paypal,Online Media
5318,03/14/2023,4,Toys,1,109.88,Credit Card,Meta
5923,03/15/2023,12,Apparel,3,101.46,Paypal,Online Media
3841,03/15/2023,12,Apparel,3,79.88,Credit Card,Instagram
7064,03/15/2023,3,Home,5,25.3,Credit Card,Meta
6809,03/15/2023,1,Electronics,2,32.76,Klarna,Instagram
3087,03/16/2023,3,Home,1,18.95,Paypal,Google Ad
9724,03/17/2023,14,Toys,5,91.48,Paypal,Google Ad
5488,03/18/2023,9,Toys,4,100.4,Credit Card,Online Media
8831,03/18/2023,12,Apparel,2,118.35,Klarna,Online Media
6267,03/18/2023,15,Accessories,3,128.46,Credit Card,Tik Tok
4526,03/18/2023,3,Home,2,54.25,Klarna,Google Ad
4478,03/19/2023,12,Apparel,1,84.36,Bank Transfer,Instagram
8323,03/19/2023,1,Electronics,2,61.78,Credit Card,Online Media
9758,03/19/2023,1,Electronics,2,95.81,Credit Card,Online Media
8673,03/19/2023,4,Toys,5,103.59,Bank Transfer,Google Ad
6905,03/19/2023,4,Toys,5,61.96,Credit Card,Instagram
5257,03/20/2023,10,Accessories,4,51.33,Credit Card,Online Media
2139,03/20/2023,2,Apparel,5,93.51,Credit Card,Instagram
8890,03/20/2023,12,Apparel,1,41.44,Klarna,Tik Tok
4920,03/21/2023,8,Home,5,11.55,Paypal,Meta
5908,03/22/2023,12,Apparel,4,85.69,Credit Card,Meta
9366,03/22/2023,1,Electronics,2,61.41,Credit Card,Instagram
2074,03/22/2023,13,Home,1,73.77,Credit Card,Google Ad
8322,03/22/2023,12,Apparel,4,13.19,Credit Card,Google Ad
4956,03/23/2023,3,Home,2,49.03,Klarna,Online Media
8920,03/23/2023,9,Toys,4,80.74,Bank Transfer,Meta
4179,03/24/2023,8,Home,1,84.19,Bank Transfer,Tik Tok
6996,03/24/2023,9,Toys,1,11.56,Paypal,Instagram
8008,03/24/2023,7,Apparel,4,86.14,Klarna,Google Ad
3940,03/24/2023,2,Apparel,4,88.24,Bank Transfer,Online Media
1933,03/24/2023,4,Toys,5,82.87,Credit Card,Tik Tok
9261,03/25/2023,4,Toys,3,48.86,Paypal,Tik Tok
8862,03/25/2023,4,Toys,2,39.58,Credit Card,Online Media
3035,03/25/2023,15,Accessories,4,24.18,Bank Transfer,Instagram
1182,03/26/2023,7,Apparel,5,108.94,Klarna,Google Ad
1454,03/26/2023,8,Home,2,106.69,Paypal,Google Ad
8149,03/26/2023,2,Apparel,2,76.55,Paypal,Online Media
7189,03/26/2023,1,Electronics,2,44.22,Bank Transfer,Google Ad
6966,03/27/2023,6,Electronics,1,108.22,Bank Transfer,Instagram
2890,03/28/2023,15,Accessories,1,107.38,Klarna,Online Media
7606,03/28/2023,10,Accessories,2,22.88,Bank Transfer,Tik Tok
8485,03/28/2023,11,Electronics,1,101.16,Credit Card,Google Ad
4212,03/28/2023,14,Toys,1,89.14,Bank Transfer,Instagram
8446,03/29/2023,8,Home,5,73.25,Paypal,Google Ad
5016,03/29/2023,4,Toys,5,57.32,Bank Transfer,Meta
1442,03/29/2023,7,Apparel,1,98.76,Bank Transfer,Meta
3995,03/29/2023,2,Apparel,2,80.3,Bank Transfer,Online Media
6677,03/30/2023,7,Apparel,3,95.12,Credit Card,Meta
9067,03/30/2023,4,Toys,1,66.47,Paypal,Instagram
6582,03/30/2023,5,Accessories,3,23.27,Klarna,Meta
4220,03/30/2023,1,Electronics,4,56.6,Bank Transfer,Tik Tok
8430,03/31/2023,12,Apparel,2,79.5,Klarna,Google Ad
5876,03/31/2023,5,Accessories,5,52.33,Klarna,Instagram
7731,03/31/2023,3,Home,4,58.31,Credit Card,Tik Tok
7218,04/01/2023,5,Accessories,4,118.21,Paypal,Google Ad
2210,04/01/2023,2,Apparel,3,18.9,Klarna,Tik Tok
5349,04/01/2023,7,Apparel,5,94.72,Credit Card,Meta
4459,04/01/2023,14,Toys,5,116.67,Credit Card,Google Ad
7360,04/01/2023,3,Home,1,110.09,Bank Transfer,Online Media
6475,04/02/2023,5,Accessories,2,62.63,Klarna,Google Ad
4865,04/02/2023,14,Toys,4,28.52,Credit Card,Online Media
9083,04/02/2023,5,Accessories,1,52.89,Credit Card,Tik Tok
2327,04/03/2023,6,Electronics,5,12.96,Paypal,Instagram
3562,04/03/2023,5,Accessories,4,43.59,Paypal,Tik Tok
6918,04/03/2023,13,Home,2,15.5,Credit Card,Online Media
6718,04/03/2023,11,Electronics,1,30.43,Bank Transfer,Online Media
2374,04/03/2023,8,Home,4,20.9,Credit Card,Online Media
3928,04/04/2023,1,Electronics,2,42.76,Klarna,Meta
5274,04/04/2023,4,Toys,3,53.68,Paypal,Meta
5764,04/05/2023,4,Toys,5,38.23,Credit Card,Tik Tok
8943,04/05/2023,11,Electronics,5,53.48,Klarna,Instagram
3954,04/05/2023,5,Accessories,5,93.94,Paypal,Online Media
8407,04/05/2023,6,Electronics,2,103.92,Credit Card,Tik Tok
3899,04/05/2023,6,Electronics,3,34.99,Klarna,Google Ad
9568,04/06/2023,8,Home,1,53.45,Paypal,Tik Tok
2010,04/06/2023,5,Accessories,5,106.03,Paypal,Google Ad
4839,04/06/2023,2,Apparel,3,101.09,Paypal,Google Ad
4051,04/07/2023,13,Home,3,61.5,Paypal,Tik Tok
1458,04/07/2023,2,Apparel,3,36.0,Credit Card,Meta
8694,04/07/2023,12,Apparel,5,97.81,Bank Transfer,Instagram
4083,04/07/2023,12,Apparel,3,85.49,Klarna,Google Ad
8711,04/07/2023,7,Apparel,5,56.35,Klarna,Instagram
4999,04/08/2023,14,Toys,3,60.25,Bank Transfer,Instagram
9564,04/08/2023,9,Toys,2,75.35,Paypal,Google Ad
7966,04/08/2023,4,Toys,3,61.24,Bank Transfer,Google Ad
6909,04/09/2023,6,Electronics,2,38.43,Klarna,Google Ad
4656,04/09/2023,3,Home,3,123.75,Paypal,Instagram
1209,04/09/2023,12,Apparel,1,128.73,Credit Card,Instagram
2250,04/10/2023,9,Toys,4,82.68,Paypal,Google Ad
6448,04/10/2023,8,Home,5,86.66,Paypal,Meta
4344,04/10/2023,7,Apparel,2,30.95,Klarna,Online Media
6280,04/11/2023,3,Home,5,54.62,Credit Card,Online Media
3021,04/11/2023,9,Toys,3,24.57,Klarna,Instagram
7168,04/11/2023,2,Apparel,3,97.43,Bank Transfer,Google Ad
1863,04/11/2023,15,Accessories,5,22.75,Paypal,Meta
7734,04/12/2023,3,Home,4,39.64,Paypal,Meta
5436,04/12/2023,3,Home,2,29.41,Bank Transfer,Tik Tok
7956,04/13/2023,2,Apparel,2,57.83,Klarna,Google Ad
5682,04/14/2023,4,Toys,5,69.91,Klarna,Google Ad
5925,04/14/2023,3,Home,3,108.92,Credit Card,Google Ad
7723,04/14/2023,6,Electronics,1,38.15,Bank Transfer,Meta
2002,04/15/2023,6,Electronics,3,103.83,Paypal,Online Media
8017,04/15/2023,1,Electronics,2,66.92,Paypal,Online Media
8616,04/15/2023,5,Accessories,3,90.24,Paypal,Meta
6279,04/16/2023,9,Toys,1,63.49,Klarna,Instagram
7337,04/17/2023,12,Apparel,2,94.02,Paypal,Google Ad
1130,04/18/2023,7,Apparel,4,90.51,Bank Transfer,Online Media
9152,04/19/2023,4,Toys,2,47.14,Bank Transfer,Meta
1058,04/19/2023,10,Accessories,5,53.04,Paypal,Meta
9276,04/19/2023,8,Home,3,70.78,Credit Card,Meta
3076,04/19/2023,3,Home,1,92.26,Credit Card,Online Media
4577,04/19/2023,7,Apparel,1,16.28,Credit Card,Tik Tok
8103,04/20/2023,14,Toys,5,27.01,Bank Transfer,Online Media
8914,04/20/2023,10,Accessories,1,28.39,Credit Card,Tik Tok
2104,04/20/2023,5,Accessories,5,103.44,Klarna,Instagram
3054,04/20/2023,4,Toys,2,109.16,Klarna,Meta
9313,04/21/2023,13,Home,2,21.05,Credit Card,Meta
2361,04/21/2023,6,Electronics,1,59.04,Klarna,Meta
8975,04/22/2023,1,Electronics,1,114.2,Credit Card,Tik Tok
9306,04/22/2023,13,Home,4,51.52,Credit Card,Online Media
5923,04/22/2023,11,Electronics,4,104.9,Paypal,Online Media
9001,04/22/2023,1,Electronics,4,25.42,Bank Transfer,Meta
6246,04/23/2023,4,Toys,1,25.62,Credit Card,Instagram
1064,04/24/2023,3,Home,1,87.83,Credit Card,Meta
7582,04/25/2023,7,Apparel,4,109.03,Credit Card,Online Media
5681,04/25/2023,15,Accessories,3,20.88,Bank Transfer,Online Media
8177,04/25/2023,12,Apparel,2,89.34,Credit Card,Google Ad
2416,04/25/2023,10,Accessories,5,106.12,Klarna,Instagram
1663,04/26/2023,7,Apparel,1,77.5,Klarna,Instagram
4490,04/27/2023,15,Accessories,4,74.92,Bank Transfer,Tik Tok
6321,04/27/2023,4,Toys,1,44.56,Paypal,Instagram
5297,04/28/2023,11,Electronics,2,72.85,Bank Transfer,Google Ad
4959,04/29/2023,3,Home,2,96.59,Klarna,Google Ad
4927,04/29/2023,3,Home,5,125.38,Bank Transfer,Instagram
2946,04/30/2023,2,Apparel,4,52.16,Bank Transfer,Tik Tok
4449,04/30/2023,5,Accessories,2,117.72,Paypal,Online Media
9580,04/30/2023,15,Accessories,3,60.64,Paypal,Online Media
9273,04/30/2023,7,Apparel,1,127.97,Credit Card,Google Ad
5735,05/01/2023,14,Toys,2,75.81,Credit Card,Meta
5270,05/01/2023,4,Toys,2,20.05,Credit Card,Instagram
1000,05/01/2023,12,Apparel,2,89.53,Klarna,Online Media
2234,05/01/2023,9,Toys,1,76.53,Klarna,Google Ad
4291,05/02/2023,11,Electronics,5,17.36,Credit Card,Google Ad
9338,05/03/2023,1,Electronics,1,43.4,Klarna,Tik Tok
4359,05/03/2023,2,Apparel,2,25.39,Bank Transfer,Google Ad
3555,05/03/2023,14,Toys,4,15.97,Bank Transfer,Tik Tok
3912,05/04/2023,8,Home,1,52.64,Klarna,Instagram
9964,05/04/2023,5,Accessories,5,105.19,Bank Transfer,Meta
4545,05/05/2023,15,Accessories,4,81.75,Credit Card,Online Media
7264,05/06/2023,10,Accessories,4,44.05,Paypal,Meta
1539,05/06/2023,12,Apparel,4,127.07,Bank Transfer,Meta
6546,05/07/2023,3,Home,1,92.02,Bank Transfer,Meta
6311,05/07/2023,7,Apparel,5,82.75,Bank Transfer,Meta
3829,05/08/2023,15,Accessories,2,64.28,Credit Card,Instagram
7458,05/08/2023,7,Apparel,2,64.52,Klarna,Tik Tok
3802,05/08/2023,3,Home,2,32.51,Klarna,Online Media
7155,05/08/2023,4,Toys,3,98.13,Bank Transfer,Tik Tok
6938,05/08/2023,2,Apparel,3,95.46,Credit Card,Meta
1700,05/09/2023,13,Home,1,80.4,Credit Card,Meta
7364,05/09/2023,8,Home,3,67.49,Paypal,Online Media
8894,05/10/2023,1,Electronics,2,96.02,Bank Transfer,Google Ad
7900,05/10/2023,5,Accessories,2,12.54,Bank Transfer,Tik Tok
9433,05/10/2023,8,Home,5,93.46,Paypal,Tik Tok
3256,05/10/2023,7,Apparel,1,11.61,Credit Card,Tik Tok
3487,05/11/2023,7,Apparel,2,56.64,Bank Transfer,Tik Tok
8345,05/11/2023,13,Home,3,25.82,Paypal,Meta
1061,05/11/2023,15,Accessories,2,97.24,Credit Card,Instagram
6242,05/11/2023,5,Accessories,3,40.29,Paypal,Google Ad
4403,05/11/2023,6,Electronics,4,55.94,Paypal,Instagram
1785,05/12/2023,13,Home,1,78.47,Bank Transfer,Meta
4194,05/12/2023,9,Toys,2,49.41,Paypal,Google Ad
3959,05/12/2023,4,Toys,3,31.94,Klarna,Google Ad
4097,05/12/2023,3,Home,1,68.6,Paypal,Instagram
1723,05/12/2023,8,Home,2,20.31,Bank Transfer,Tik Tok
1339,05/13/2023,9,Toys,1,77.61,Bank Transfer,Tik Tok
8146,05/13/2023,11,Electronics,4,35.4,Klarna,Google Ad
3482,05/14/2023,13,Home,2,51.38,Paypal,Online Media
8034,05/14/2023,9,Toys,5,56.01,Klarna,Online Media
5021,05/14/2023,2,Apparel,5,113.26,Klarna,Instagram
2004,05/15/2023,4,Toys,2,93.02,Klarna,Online Media
5637,05/15/2023,15,Accessories,1,30.0,Credit Card,Online Media
7351,05/15/2023,10,Accessories,5,50.23,Credit Card,Online Media
8166,05/15/2023,8,Home,5,36.27,Bank Transfer,Online Media
2156,05/15/2023,7,Apparel,4,32.56,Paypal,Google Ad
8902,05/16/2023,13,Home,4,83.62,Bank Transfer,Meta
2918,05/16/2023,5,Accessories,5,109.18,Paypal,Google Ad
4048,05/16/2023,11,Electronics,5,98.25,Paypal,Instagram
9741,05/16/2023,2,Apparel,5,51.7,Credit Card,Instagram
7811,05/16/2023,3,Home,4,100.09,Paypal,Online Media
2445,05/17/2023,15,Accessories,1,65.22,Bank Transfer,Instagram
5426,05/18/2023,9,Toys,5,20.77,Bank Transfer,Instagram
7322,05/18/2023,10,Accessories,5,19.46,Klarna,Tik Tok
8349,05/18/2023,4,Toys,3,18.12,Credit Card,Instagram
2292,05/18/2023,8,Home,3,34.13,Klarna,Google Ad
7590,05/18/2023,15,Accessories,2,72.93,Paypal,Meta
7647,05/19/2023,1,Electronics,3,58.11,Paypal,Tik Tok
3089,05/19/2023,4,Toys,1,55.66,Credit Card,Meta
5885,05/19/2023,1,Electronics,4,26.05,Klarna,Meta
6769,05/19/2023,12,Apparel,1,75.27,Paypal,Meta
5552,05/20/2023,5,Accessories,4,100.56,Paypal,Meta
7327,05/20/2023,4,Toys,3,63.05,Bank Transfer,Meta
6064,05/20/2023,6,Electronics,5,100.89,Bank Transfer,Google Ad
8775,05/20/2023,11,Electronics,5,46.29,Klarna,Tik Tok
7089,05/21/2023,14,Toys,1,109.51,Klarna,Online Media
9520,05/21/2023,9,Toys,2,129.27,Bank Transfer,Online Media
3124,05/21/2023,14,Toys,5,32.88,Paypal,Online Media
6279,05/21/2023,8,Home,4,34.56,Bank Transfer,Online Media
4934,05/21/2023,1,Electronics,2,40.95,Klarna,Meta
1777,05/22/2023,15,Accessories,4,50.73,Klarna,Online Media
6269,05/22/2023,11,Electronics,4,21.64,Klarna,Meta
2897,05/22/2023,13,Home,1,32.63,Paypal,Meta
6885,05/22/2023,5,Accessories,2,85.57,Paypal,Online Media
2785,05/22/2023,5,Accessories,5,23.67,Klarna,Online Media
4861,05/23/2023,4,Toys,3,28.12,Paypal,Tik Tok
8899,05/24/2023,3,Home,2,61.99,Credit Card,Meta
5323,05/24/2023,2,Apparel,1,35.82,Credit Card,Tik Tok
1569,05/24/2023,8,Home,4,24.56,Credit Card,Instagram
5000,05/24/2023,10,Accessories,2,31.0,Klarna,Instagram
5671,05/25/2023,3,Home,2,54.23,Credit Card,Google Ad
2104,05/25/2023,6,Electronics,3,18.16,Credit Card,Tik Tok
8192,05/26/2023,12,Apparel,5,19.38,Bank Transfer,Tik Tok
9898,05/26/2023,9,Toys,2,93.03,Bank Transfer,Google Ad
9727,05/27/2023,8,Home,3,79.68,Klarna,Google Ad
2345,05/27/2023,9,Toys,4,80.93,Klarna,Online Media
